genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.1	RHOM_00005	1	1356	+	1356		Chromosomal replication initiator protein DnaA	PLF_841_00000491	PGF_00876106
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	source			1	3592125	+	3592125				
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.2	RHOM_00010	1765	2799	+	1035		DNA polymerase III beta subunit (EC 2.7.7.7)	PLF_841_00000467	PGF_06473395
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.3	RHOM_00015	2820	3035	+	216		Uncharacterized S4 RNA-binding-domain protein YbcJ	PLF_841_00001307	PGF_06916058
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.4	RHOM_00020	3032	4120	+	1089		DNA recombination and repair protein RecF	PLF_841_00000494	PGF_10387199
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.5		4098	4211	+	114		hypothetical protein	PLF_841_00007565	PGF_03210219
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.6	RHOM_00025	4166	6088	+	1923		DNA gyrase subunit B (EC 5.99.1.3)	PLF_841_00000696	PGF_06703483
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.7	RHOM_00030	6141	8771	+	2631		DNA gyrase subunit A (EC 5.99.1.3)	PLF_841_00001296	PGF_03272313
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.8	RHOM_00035	8901	9380	+	480		hypothetical protein	PLF_841_00006580	PGF_03209298
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.9	RHOM_00040	9570	10529	+	960		hypothetical protein	PLF_841_00006180	PGF_03208953
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.10	RHOM_00045	10581	11408	+	828	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)	PLF_841_00000530	PGF_00419915
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.11	RHOM_00050	11437	12285	+	849		Pantoate--beta-alanine ligase (EC 6.3.2.1)	PLF_841_00001819	PGF_00523822
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.12	RHOM_00055	12289	12672	+	384		Aspartate 1-decarboxylase (EC 4.1.1.11)	PLF_841_00001642	PGF_00985834
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.13	RHOM_00060	12756	13919	+	1164		Uncharacterized DUF1113 membrane protein family	PLF_841_00000844	PGF_06535427
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.14	RHOM_00065	13958	14803	+	846		Fumarate hydratase class I, alpha region (EC 4.2.1.2); L(+)-tartrate dehydratase alpha subunit (EC 4.2.1.32)	PLF_841_00000518	PGF_00006457
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.15	RHOM_00070	14812	15435	+	624		Fumarate hydratase class I, beta region (EC 4.2.1.2); L(+)-tartrate dehydratase beta subunit (EC 4.2.1.32)	PLF_841_00000585	PGF_00947647
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.16	RHOM_00075	15490	16140	-	651		hypothetical protein	PLF_841_00004830	PGF_08225224
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.17	RHOM_00080	16156	16956	-	801		hypothetical protein	PLF_841_00006264	PGF_00776677
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.18	RHOM_00085	16953	17981	-	1029		Vitamin B12 ABC transporter, permease protein BtuC	PLF_841_00004831	PGF_00066706
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.19	RHOM_00090	17981	19177	-	1197		ABC transporter, substrate-binding protein (cluster 8, B12/iron complex)	PLF_841_00004832	PGF_03694933
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.20	RHOM_00095	19300	20064	-	765		Hcp transcriptional regulator HcpR (Crp/Fnr family)	PLF_841_00004833	PGF_03752790
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.21	RHOM_00100	20203	21138	+	936		hypothetical protein	PLF_841_00028823	PGF_08225224
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.22	RHOM_00105	21172	22170	+	999		Oxidoreductase, Gfo/Idh/MocA family	PLF_841_00001815	PGF_12905405
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.23	RHOM_00110	22665	22898	+	234		hypothetical protein	PLF_841_00006958	PGF_03209632
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.24	RHOM_00115	22967	23320	+	354		hypothetical protein	PLF_841_00004835	PGF_08225224
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.25	RHOM_00120	23838	24272	+	435		hypothetical protein	PLF_841_00006634	PGF_03209346
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	tRNA	fig|585394.18.rna.1	RHOM_t16942	24990	25078	+	89		tRNA-Pseudo-GCT		
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	rRNA	fig|585394.18.rna.2		25462	26825	+	1364		Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA		
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	tRNA	fig|585394.18.rna.3	RHOM_t16944	27343	27415	+	73		tRNA-Ala-TGC		
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	rRNA	fig|585394.18.rna.4	RHOM_r17074	27667	30555	+	2889		Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA		
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	tRNA	fig|585394.18.rna.5	RHOM_t16946	30694	30766	+	73		tRNA-Asn-GTT		
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	tRNA	fig|585394.18.rna.6	RHOM_t16948	30824	30894	+	71		tRNA-Cys-GCA		
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.26	RHOM_00125	31081	32916	+	1836		Cell division-associated, ATP-dependent zinc metalloprotease FtsH	PLF_841_00000053	PGF_06275407
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.27	RHOM_00130	33010	34032	-	1023		CAAX amino terminal protease family protein	PLF_841_00004836	PGF_01315021
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.28		34060	34200	+	141		hypothetical protein	PLF_841_00007316	PGF_03209972
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.29	RHOM_00135	34281	34748	+	468		hypothetical protein	PLF_841_00006601	PGF_03209314
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	tRNA	fig|585394.18.rna.7	RHOM_t16950	34899	34969	+	71		tRNA-Cys-GCA		
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.30	RHOM_00140	35192	36277	+	1086		hypothetical protein	PLF_841_00032349	PGF_10574161
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.31	RHOM_00145	36301	37146	+	846		acetyl esterase family enzyme	PLF_841_00001996	PGF_00067851
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.32	RHOM_00150	37471	38898	+	1428		Mg/Co/Ni transporter MgtE, CBS domain-containing	PLF_841_00000863	PGF_04560429
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.33	RHOM_00155	38919	40787	-	1869		hypothetical protein	PLF_841_00004838	PGF_03208371
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.34	RHOM_00160	40810	42564	-	1755		hypothetical protein	PLF_841_00004839	PGF_03208372
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.35	RHOM_00165	42564	43241	-	678		hypothetical protein	PLF_841_00004840	PGF_08225224
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.36	RHOM_00170	43265	43954	-	690		hypothetical protein	PLF_841_00004841	PGF_08225224
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.37	RHOM_00175	44041	45267	-	1227		Tyrosyl-tRNA synthetase (EC 6.1.1.1)	PLF_841_00001232	PGF_00063916
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.38	RHOM_00180	45782	46237	+	456		Uncharacterized conserved protein, CotF B.subtilis family	PLF_841_00004842	PGF_00064635
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.39	RHOM_00185	46833	47852	-	1020		hypothetical protein	PLF_841_00004843	PGF_03067262
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.40	RHOM_00190	48054	49316	+	1263		Maltodextrin ABC transporter, substrate-binding protein MdxE	PLF_841_00004844	PGF_01932859
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.41	RHOM_00195	49365	50264	+	900		ABC transporter, permease protein	PLF_841_00004845	PGF_08235725
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.42	RHOM_00200	50257	51102	+	846		Maltodextrin ABC transporter, permease protein MdxG	PLF_841_00004846	PGF_10466077
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.43	RHOM_00205	51110	52876	+	1767		Neopullulanase (EC 3.2.1.135)	PLF_841_00007657	PGF_02633300
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.44	RHOM_00210	52967	53932	+	966		Uncharacterized di-Fe4-S4 cluster-containing protein MA_0367	PLF_841_00004847	PGF_03788986
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.45	RHOM_00215	53963	54874	+	912		hypothetical protein	PLF_841_00000328	PGF_00180453
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.46	RHOM_00220	54998	56389	+	1392		MATE efflux family protein	PLF_841_00003396	PGF_00018172
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.47	RHOM_00225	56460	57128	+	669		hypothetical protein	PLF_841_00006365	PGF_08177037
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.48	RHOM_00230	57115	58203	+	1089		Two-component system sensor histidine kinase	PLF_841_00028559	PGF_02620852
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.49	RHOM_00235	58335	60710	+	2376		hypothetical protein	PLF_841_00004849	PGF_08225224
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.50	RHOM_00240	60733	61494	+	762		Branched-chain amino acid ABC transporter, ATP-binding protein LivG (TC 3.A.1.4.1)	PLF_841_00004850	PGF_12804680
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.51	RHOM_00245	61511	61669	+	159		hypothetical protein	PLF_841_00007210	PGF_03209869
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.52	RHOM_00250	61688	62125	+	438		hypothetical protein	PLF_841_00028684	PGF_08225224
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.53	RHOM_00255	62137	62883	+	747		hypothetical protein	PLF_841_00004851	PGF_03208373
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.54	RHOM_00260	63063	64385	+	1323		hypothetical protein	PLF_841_00001460	PGF_08225224
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.55	RHOM_00265	64394	65257	+	864		2-isopropylmalate synthase (EC 2.3.3.13)	PLF_841_00001638	PGF_00069983
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.56	RHOM_00275	65485	66327	+	843		Hydrolase (HAD superfamily) in cluster with DUF1447	PLF_841_00000707	PGF_00010468
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.57	RHOM_00280	66339	67199	+	861		hypothetical protein	PLF_841_00006227	PGF_03208994
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.58	RHOM_00285	67388	68056	+	669		hypothetical protein	PLF_841_00003686	PGF_08225224
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.59	RHOM_00290	68451	68810	+	360		hypothetical protein	PLF_841_00004852	PGF_08225224
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.60	RHOM_00295	68862	70115	+	1254		Succinoglycan biosynthesis protein	PLF_841_00001896	PGF_10468625
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.61	RHOM_00300	70192	71106	+	915		hypothetical protein	PLF_841_00001383	PGF_08225224
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.62	RHOM_00305	71296	73647	-	2352		Pyruvate:ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.1) / Pyruvate:ferredoxin oxidoreductase, beta subunit (EC 1.2.7.1)	PLF_841_00001016	PGF_00046028
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.63	RHOM_00310	73706	74797	-	1092		Pyruvate:ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.1) / Pyruvate:ferredoxin oxidoreductase, delta subunit (EC 1.2.7.1)	PLF_841_00001861	PGF_00046037
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.64		74838	74966	+	129		hypothetical protein	PLF_841_00007405	PGF_03210060
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	pseudogene	fig|585394.18.pg.1		74989	76117	+	1129				
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.65		75266	76117	+	852		Inner membrane protein YbiR, putative anion permease	PLF_841_00016700	PGF_08036141
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.66	RHOM_00325	76128	77054	+	927		Permease of the drug/metabolite transporter (DMT) superfamily	PLF_841_00029526	PGF_07201805
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.67	RHOM_00330	77504	78928	+	1425	eutA	Ethanolamine utilization protein EutA	PLF_841_00004853	PGF_00424892
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.68	RHOM_00335	78938	80305	+	1368		Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7)	PLF_841_00004854	PGF_00424868
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.69	RHOM_00340	80320	81105	+	786		Ethanolamine ammonia-lyase light chain (EC 4.3.1.7)	PLF_841_00004855	PGF_00424869
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.70	RHOM_00345	81189	82670	+	1482		Uncharacterized amino acid permease, GabP family	PLF_841_00004856	PGF_00778630
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.71	RHOM_00350	82699	84261	+	1563		Amidohydrolase 3	PLF_841_00004857	PGF_00050376
585394.18	Roseburia hominis A2-183	NC_015977	PATRIC	CDS	fig|585394.18.peg.72	RHOM_00355	84404	85204	+	801		Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	PLF_841_00000776	PGF_04776928
