genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
518637.5	Eubacterium biforme DSM 3989	NZ_DS996836	PATRIC	misc_RNA	fig|518637.5.rna.1		1	113	-	113				
518637.5	Eubacterium biforme DSM 3989	NZ_DS996836	PATRIC	source			1	5343	+	5343				
518637.5	Eubacterium biforme DSM 3989	NZ_DS996836	PATRIC	rRNA	fig|518637.5.rna.2		174	1195	-	1022		Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA		
518637.5	Eubacterium biforme DSM 3989	NZ_DS996836	PATRIC	rRNA	fig|518637.5.rna.3		1591	3440	-	1850		Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA		
518637.5	Eubacterium biforme DSM 3989	NZ_DS996836	PATRIC	rRNA	fig|518637.5.rna.4		3717	5204	-	1488		Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA		
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	source			1	80565	+	80565				
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.1	EUBIFOR_00004	35	721	+	687		hypothetical protein		
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.2	EUBIFOR_00006	2231	2818	+	588		Uncharacterized hydrolase DSY2054		PGF_03874913
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.3	EUBIFOR_00007	2889	3635	+	747		hypothetical protein		PGF_06179642
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.4	EUBIFOR_00008	3916	4140	+	225		hypothetical protein		PGF_10044458
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.5	EUBIFOR_00009	4379	4702	+	324		hypothetical protein		
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.6	EUBIFOR_00010	4773	5450	+	678		hypothetical protein		PGF_08225224
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.7	EUBIFOR_00011	5511	6494	-	984		Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)		PGF_00067188
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.8	EUBIFOR_00012	6491	7810	-	1320		Aspartokinase (EC 2.7.2.4)		PGF_00862519
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.9	EUBIFOR_00013	7816	8928	-	1113		Homoserine dehydrogenase (EC 1.1.1.3)		PGF_00492707
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.10	EUBIFOR_00014	9019	10491	+	1473		Threonine synthase (EC 4.2.3.1)		PGF_03316046
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.11	EUBIFOR_00015	10484	11356	+	873		Homoserine kinase (EC 2.7.1.39)		PGF_00012356
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.12	EUBIFOR_00016	11349	11783	+	435		ACT-domain-containing protein, predicted allosteric regulator of homoserine dehydrogenase		PGF_12938964
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.13	EUBIFOR_00017	11783	12472	+	690		Integral membrane protein 1906		
518637.5	Eubacterium biforme DSM 3989	NZ_DS996837	PATRIC	CDS	fig|518637.5.peg.14	EUBIFOR_00018	12469	13017	+	549		Septum formation protein Maf		PGF_08843714
