genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	source			1	639232	+	639232				
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.1	FAEPRAA2165_00001	148	303	+	156		hypothetical protein	PLF_216851_00003310	PGF_10507668
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.2	FAEPRAA2165_00002	303	926	+	624		Choline binding protein A	PLF_216851_00003311	PGF_00417736
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.3	FAEPRAA2165_00003	943	1191	+	249		holin	PLF_216851_00001133	PGF_01676400
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.4	FAEPRAA2165_00004	1261	2244	-	984		Uncharacterized oxidoreductase YdjG	PLF_216851_00001096	PGF_00064852
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.5	FAEPRAA2165_00005	2390	3994	-	1605		Peptide chain release factor 3	PLF_216851_00000795	PGF_00030643
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.6	FAEPRAA2165_00007	4297	5154	-	858		SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)	PLF_216851_00000946	PGF_03048604
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.7	FAEPRAA2165_00008	5618	7027	+	1410		Serine protease, DegP/HtrA, do-like (EC 3.4.21.-)	PLF_216851_00000975	PGF_01162199
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.8	FAEPRAA2165_00010	7135	9090	-	1956		Pullulanase (EC 3.2.1.41)	PLF_216851_00000862	PGF_02875184
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.9	FAEPRAA2165_00011	9215	11254	+	2040		hypothetical protein	PLF_216851_00001202	PGF_08225224
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.10	FAEPRAA2165_00012	11293	12255	-	963		hypothetical protein	PLF_216851_00005790	PGF_08225224
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.11	FAEPRAA2165_00013	12362	13222	-	861		Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43)	PLF_216851_00000845	PGF_00036551
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.12	FAEPRAA2165_00014	13212	14486	-	1275		3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)	PLF_216851_00001973	PGF_07844318
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.13	FAEPRAA2165_00015	14488	15504	-	1017		2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)	PLF_216851_00000123	PGF_00070550
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.14	FAEPRAA2165_00016	15626	16090	-	465		3-dehydroquinate dehydratase II (EC 4.2.1.10)	PLF_216851_00001749	PGF_00417577
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.15	FAEPRAA2165_00017	16071	17333	-	1263		Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25) / Shikimate kinase I (EC 2.7.1.71)	PLF_216851_00000979	PGF_03062372
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.16	FAEPRAA2165_00018	17334	18476	-	1143		Chorismate synthase (EC 4.2.3.5)	PLF_216851_00001175	PGF_00417840
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.17	FAEPRAA2165_00019	18480	19523	-	1044		3-dehydroquinate synthase (EC 4.2.3.4)	PLF_216851_00000473	PGF_00417658
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.18	FAEPRAA2165_00020	19520	20593	-	1074		Chorismate mutase I (EC 5.4.99.5) / Prephenate dehydratase (EC 4.2.1.51)	PLF_216851_00000286	PGF_02877184
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	rRNA	fig|411483.3.rna.6		20984	21274	-	291		Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA		
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.39	FAEPRAA2165_00022	21435	22199	-	765		hypothetical protein	PLF_216851_00007535	PGF_06900865
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.40	FAEPRAA2165_00023	22208	22930	-	723		Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	PLF_216851_00001154	PGF_04252606
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.41	FAEPRAA2165_00024	23126	23962	+	837		hypothetical protein	PLF_216851_00034729	PGF_08225224
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.42	FAEPRAA2165_00025	24002	25375	+	1374		hypothetical protein	PLF_216851_00015433	PGF_08225224
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.43	FAEPRAA2165_00026	25433	26041	+	609		Cytidylate kinase (EC 2.7.4.25)	PLF_216851_00000425	PGF_01667671
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.44	FAEPRAA2165_00027	26300	27694	+	1395		Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	PLF_216851_00000723	PGF_08913741
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.45	FAEPRAA2165_00028	27740	28441	+	702		hypothetical protein	PLF_216851_00033842	PGF_00127970
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.46	FAEPRAA2165_00029	28603	30015	+	1413		NAD(FAD)-utilizing dehydrogenase	PLF_216851_00000747	PGF_10400820
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.47		30190	30480	-	291		hypothetical protein	PLF_216851_00003317	PGF_01677283
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.48	FAEPRAA2165_00030	30499	31068	+	570		hypothetical protein	PLF_216851_00003318	PGF_01677284
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.49	FAEPRAA2165_00031	31122	32327	-	1206		Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities	PLF_216851_00001922	PGF_00403119
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.50	FAEPRAA2165_00033	32513	33457	-	945		Transketolase, C-terminal section (EC 2.2.1.1)	PLF_216851_00001058	PGF_00060399
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.51	FAEPRAA2165_00034	33459	34310	-	852		Transketolase, N-terminal section (EC 2.2.1.1)	PLF_216851_00001059	PGF_03267589
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.52		34326	34472	+	147		hypothetical protein	PLF_216851_00003319	PGF_01677285
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.53	FAEPRAA2165_00035	34622	36073	+	1452		Putative inner membrane protein	PLF_216851_00003320	PGF_00041536
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.54	FAEPRAA2165_00036	36283	36819	+	537		Substrate-specific component PdxU2 of predicted pyridoxin-related ECF transporter	PLF_216851_00001014	PGF_01676396
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.55	FAEPRAA2165_00039	36974	37156	-	183		hypothetical protein	PLF_216851_00003321	PGF_01677286
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.56	FAEPRAA2165_00041	37647	38894	-	1248		Serine/threonine:Na+ symporter SstT	PLF_216851_00000991	PGF_03507290
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.57	FAEPRAA2165_00042	38919	39137	+	219		hypothetical protein	PLF_216851_00003322	PGF_01677287
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.58	FAEPRAA2165_00043	39134	40231	-	1098		L-alanine-DL-glutamate epimerase (EC 5.1.1.n1)	PLF_216851_00001902	PGF_03148229
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.59	FAEPRAA2165_00044	40248	41627	-	1380		Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	PLF_216851_00003323	PGF_12868092
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.60	FAEPRAA2165_00045	41661	41867	+	207		hypothetical protein	PLF_216851_00003324	PGF_01677288
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.61	FAEPRAA2165_00047	42519	42710	+	192		hypothetical protein	PLF_216851_00003325	PGF_00304709
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.62	FAEPRAA2165_00050	42771	43886	+	1116		hypothetical protein	PLF_216851_00033671	PGF_08225224
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.63	FAEPRAA2165_00051	43910	44128	+	219		hypothetical protein	PLF_216851_00002389	PGF_00238836
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.64	FAEPRAA2165_00052	44226	44702	+	477		hypothetical protein	PLF_216851_00003326	PGF_08225224
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.65	FAEPRAA2165_00053	44699	46486	+	1788		TrsK-like protein	PLF_216851_00015290	PGF_04381308
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.66	FAEPRAA2165_00054	46479	46691	+	213		hypothetical protein	PLF_216851_00005099	PGF_12781336
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.67	FAEPRAA2165_00055	46992	47117	+	126		Maff2 family protein	PLF_216851_00034766	PGF_07058737
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.68		48383	49003	-	621		hypothetical protein	PLF_216851_00003327	PGF_00085260
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.69	FAEPRAA2165_00058	48971	50815	+	1845		TrsE-like protein	PLF_216851_00000015	PGF_00061971
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.70	FAEPRAA2165_00059	50812	51693	+	882		Adenine-specific methyltransferase (EC 2.1.1.72)	PLF_216851_00003328	PGF_08865288
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.71	FAEPRAA2165_00060	51690	53795	+	2106		NLP/P60 family protein	PLF_216851_00000145	PGF_10470483
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.72	FAEPRAA2165_00061	53830	54087	+	258		hypothetical protein	PLF_216851_00003329	PGF_08225224
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.73	FAEPRAA2165_00062	54077	54775	+	699		Bacteriocin-like protein	PLF_216851_00000019	PGF_00071918
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.74	FAEPRAA2165_00063	54772	56235	+	1464		DNA topoisomerase III (EC 5.99.1.2)	PLF_216851_00033686	PGF_10013075
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.75	FAEPRAA2165_00064	56252	58123	+	1872		FIG00534287: hypothetical protein	PLF_216851_00002237	PGF_00426580
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.76	FAEPRAA2165_00065	58189	58446	+	258		TnpV	PLF_216851_00003330	PGF_00057002
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.77	FAEPRAA2165_00067	59437	59577	+	141		hypothetical protein	PLF_216851_00002596	PGF_00385275
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.78	FAEPRAA2165_00068	59574	60491	+	918		hypothetical protein	PLF_216851_00005834	PGF_00278251
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.79	FAEPRAA2165_00070	60913	62610	+	1698		Mobilization protein MobA @ Conjugal transfer protein TraA	PLF_216851_00001777	PGF_05513384
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.80	FAEPRAA2165_00071	62627	64504	+	1878		TnpY-like protein	PLF_216851_00001760	PGF_00426992
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.81	FAEPRAA2165_00072	64619	64819	+	201		hypothetical protein	PLF_216851_00033936	PGF_12878526
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.82	FAEPRAA2165_00073	64863	65516	+	654		DNA topoisomerase III (EC 5.99.1.2)	PLF_216851_00033686	PGF_10013075
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.83	FAEPRAA2165_00074	65719	69432	+	3714		FIG00530426: hypothetical protein	PLF_216851_00014843	PGF_00426561
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.84	FAEPRAA2165_00075	69436	70389	+	954		FIG00525930: hypothetical protein	PLF_216851_00003331	PGF_00426534
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.85	FAEPRAA2165_00076	70392	70598	+	207		hypothetical protein	PLF_216851_00002450	PGF_08225224
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.86	FAEPRAA2165_00081	71834	73174	-	1341		FIG00647030: hypothetical protein	PLF_216851_00015555	PGF_00427136
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.87	FAEPRAA2165_00085	74378	75079	+	702		Two-component transcriptional response regulator, OmpR family	PLF_216851_00015425	PGF_07420062
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.88	FAEPRAA2165_00086	75163	76083	+	921		Efflux ABC transporter, ATP-binding protein	PLF_216851_00003308	PGF_00884706
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.89	FAEPRAA2165_00088	76900	77814	+	915		hypothetical protein	PLF_216851_00003334	PGF_08225224
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.90	FAEPRAA2165_00090	78787	78948	+	162		hypothetical protein	PLF_216851_00003335	PGF_00138211
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.91	FAEPRAA2165_00092	79604	80908	+	1305		Integrase	PLF_216851_00003336	PGF_07214360
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.92		82578	82790	-	213		hypothetical protein	PLF_216851_00003337	PGF_01677289
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.93	FAEPRAA2165_00093	82743	83510	+	768		hypothetical protein	PLF_216851_00003338	PGF_08225224
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.94	FAEPRAA2165_00094	83601	84116	-	516		Histone acetyltransferase HPA2 and related acetyltransferases	PLF_216851_00000310	PGF_12836613
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.95	FAEPRAA2165_00095	84235	84687	-	453		hypothetical protein	PLF_216851_00001665	PGF_00302213
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.96	FAEPRAA2165_00096	84777	85070	-	294		Phosphate transport system regulatory protein PhoU	PLF_216851_00000150	PGF_00984073
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.97	FAEPRAA2165_00097	85080	85445	-	366		Phosphate transport system regulatory protein PhoU	PLF_216851_00000150	PGF_00984073
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.98	FAEPRAA2165_00098	85459	86223	-	765		Phosphate ABC transporter, ATP-binding protein PstB (TC 3.A.1.7.1)	PLF_216851_00000813	PGF_06213055
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.99	FAEPRAA2165_00099	86365	87222	-	858		Phosphate ABC transporter, permease protein PstA (TC 3.A.1.7.1)	PLF_216851_00000814	PGF_01072302
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.100	FAEPRAA2165_00100	87215	88114	-	900		Phosphate ABC transporter, permease protein PstC (TC 3.A.1.7.1)	PLF_216851_00000815	PGF_02405545
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.101	FAEPRAA2165_00102	88135	89022	-	888		Phosphate ABC transporter, substrate-binding protein PstS (TC 3.A.1.7.1)	PLF_216851_00000809	PGF_07668761
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.102	FAEPRAA2165_00103	89236	89751	-	516		hypothetical protein	PLF_216851_00003339	PGF_01677290
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.103	FAEPRAA2165_00104	89926	90531	-	606		hypothetical protein	PLF_216851_00001290	PGF_01676451
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.104	FAEPRAA2165_00105	90528	91655	-	1128		N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	PLF_216851_00001781	PGF_04282519
411483.3	Faecalibacterium prausnitzii A2-165	NZ_GG697149	PATRIC	CDS	fig|411483.3.peg.105	FAEPRAA2165_00106	91708	92613	-	906		Glucosamine-6-phosphate deaminase (EC 3.5.99.6)	PLF_216851_00021205	PGF_00007920
