genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	source			1	4662871	+	4662871				
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.1	Closa_0001	82	1458	+	1377		Chromosomal replication initiator protein DnaA	PLF_1506553_00000175	PGF_00876106
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.2	Closa_0002	1717	2838	+	1122		DNA polymerase III beta subunit (EC 2.7.7.7)	PLF_1506553_00000717	PGF_06473395
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.3	Closa_0003	2932	3237	+	306		Uncharacterized S4 RNA-binding-domain protein YbcJ	PLF_1506553_00001780	PGF_06916058
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.4	Closa_0004	3281	4312	+	1032		DNA recombination and repair protein RecF	PLF_1506553_00012999	PGF_10387199
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.5	Closa_0005	4368	6281	+	1914		DNA gyrase subunit B (EC 5.99.1.3)	PLF_1506553_00061255	PGF_06703483
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.6	Closa_0006	6296	8857	+	2562		DNA gyrase subunit A (EC 5.99.1.3)	PLF_1506553_00000257	PGF_03272313
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.7	Closa_0007	9037	11022	-	1986		transcription antiterminator	PLF_1506553_00004997	PGF_00413592
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.8	Closa_0008	11185	11490	+	306		PTS system, cellobiose-specific IIB component (EC 2.7.1.205)	PLF_1506553_00006153	PGF_05148511
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.9	Closa_0009	11513	12772	+	1260		PTS system, cellobiose-specific IIC component	PLF_1506553_00004745	PGF_00029610
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.10	Closa_0010	12796	13173	+	378		PTS system, cellobiose-specific IIA component (EC 2.7.1.205)	PLF_1506553_00004744	PGF_01629422
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.11	Closa_0011	13170	14606	+	1437		6-phospho-beta-glucosidase (EC 3.2.1.86)	PLF_1506553_00007295	PGF_08148954
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.12	Closa_0012	14620	14892	+	273		hypothetical protein	PLF_1506553_00011536	PGF_08060504
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.13	Closa_0013	15085	15516	+	432		Predicted transcriptional regulator	PLF_1506553_00001822	PGF_00036405
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.14		15565	15723	+	159		hypothetical protein	PLF_1506553_00036294	PGF_01994751
610130.3	Clostridium saccharolyticum WM1	NC_014376	PATRIC	CDS	fig|610130.3.peg.15	Closa_0014	15720	16562	+	843		Fumarate hydratase class I, alpha region (EC 4.2.1.2); L(+)-tartrate dehydratase alpha subunit (EC 4.2.1.32)	PLF_1506553_00010746	PGF_00006457
