genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.1	GKD17_00005	60	1931	-	1872	mnmG	tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG	PLF_816_00000111	PGF_00413300
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.2	GKD17_00010	2078	3778	-	1701		Inner membrane protein YqiK	PLF_816_00010629	PGF_00014206
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.3	GKD17_00015	3804	4337	-	534		FIG00410158: hypothetical protein	PLF_816_00012377	PGF_00853267
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.4		4354	4482	+	129		hypothetical protein		
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.5	GKD17_00020	4572	4988	-	417	ybeY	Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly	PLF_816_00000381	PGF_00020361
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.6	GKD17_00025	5159	6412	+	1254		Efflux transport system, outer membrane factor (OMF) lipoprotein	PLF_816_00006713	PGF_10475860
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.7	GKD17_00030	6437	7534	+	1098		CzcABC family efflux RND transporter, membrane fusion protein	PLF_816_00006998	PGF_02945982
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.8	GKD17_00035	7544	10669	+	3126		CzcABC family efflux RND transporter, transmembrane protein	PLF_816_00001386	PGF_01025472
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.9	GKD17_00040	10709	11383	+	675		Two-component transcriptional response regulator, OmpR family	PLF_816_00071196	PGF_07420062
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.10	GKD17_00045	11428	12780	+	1353		Two-component system sensor histidine kinase	PLF_816_00006534	PGF_02620852
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.11	GKD17_00050	12766	14040	-	1275		Gate supefamily SpmA/SpmB domains protein	PLF_816_00005541	PGF_00006653
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.12		14211	14357	+	147		hypothetical protein	PLF_816_00027343	PGF_08194501
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.13		14604	15239	+	636		DNA-damage-inducible protein D	PLF_816_00006005	PGF_00690318
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.14	GKD17_00060	15361	16002	-	642		hypothetical protein	PLF_816_00006564	PGF_08225224
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.15	GKD17_00065	16161	17180	-	1020		L,D-transpeptidase	PLF_816_00009599	PGF_10531028
357276.1035	Bacteroides dorei strain DSM 17855	CP046176	PATRIC	CDS	fig|357276.1035.peg.16		17388	18116	+	729		Integrase	PLF_816_00005417	PGF_07214360
